id,dep_delayed_15min
213,0.29362116415048545
214,0.13182809998998304
215,0.18299820912739456
216,0.02991629658596758
217,0.1464406508019779
218,0.18105151987586218
219,0.2137697718772976
220,0.1763577840637419
221,0.2809237945684502
222,0.3285431374007253
223,0.16283206199581307
224,0.3408624324927599
225,0.1223880314420738
226,0.22526542055561677
227,0.34597653596482075
228,0.28592318155530955
229,0.4886118528793199
230,0.023442675094011545
231,0.1754494506444008
232,0.12286738316581061
233,0.32304755086183745
234,0.17263153986432694
235,0.12364104145305978
236,0.008430187857416213
237,0.2052162830003178
238,0.12911248823344945
239,0.11649669367820535
240,0.13344057992590574
241,0.3015595120092953
242,0.15727068156816534
243,0.08828648563435798
244,0.06282767652800143
245,0.18855891138437567
246,0.32937891471209946
247,0.34165805823530243
248,0.663389200221114
249,0.25185891963112134
250,0.2814667447731938
251,0.07416390184731247
252,0.10114409495183604
253,0.08653345034953615
254,0.3667924445570451
255,0.13797693754243245
256,0.12590642854219602
257,0.026648322858366453
258,0.1409442496371946
259,0.016924125041654928
260,0.24290965932572542
261,0.0827357492248746
262,0.3850321369811932
263,0.2186164937569023
264,0.15057724709323894
265,0.2450036094318761
266,0.25147818926733206
267,0.0569134538878558
268,0.24154976672336598
269,0.3195106870819808
270,0.08099190732009084
271,0.19509141787422238
272,0.2550801596040663
273,0.039090702058068146
274,0.3506317498746189
275,0.15278448692574548
276,0.015008993406480813
277,0.27521562334942906
278,0.07891439712115489
279,0.28499523683384953
280,0.15699367054705027
281,0.39579026385745203
282,0.10624607686961138
283,0.03369354009280528
284,0.20814270111797348
285,0.27513311251304123
286,0.14290960479415876
287,0.1945070872823038
288,0.2861193188480664
289,0.05207828976594198
290,0.17184054540870247
291,0.1643314555535117
292,0.4660674530278684
293,0.17435135256546222
294,0.34024531867368146
295,0.038522781076159
296,0.01655232244773643
297,0.18344947982747112
298,0.06954982328524412
299,0.12647085643056596
300,0.27018250213999406
301,0.19441537197304723
302,0.10387230047917242
303,0.31463123326002496
304,0.2223181370052914
305,0.33430156646934284
306,0.12659094456823483
307,0.0918567448431198
308,0.15815413414035892
309,0.1688556585131387
310,0.38336824743409964
311,0.24832240988266152
312,0.03207133532606602
313,0.21057571414665288
314,0.3106367613162381
315,0.1920840908300231
316,0.0595415142069839
317,0.1277554893780707
318,0.28649899817013663
319,0.14070824097122142
320,0.1678030436754992
321,0.07856862303375994
322,0.04196092746609963
323,0.13494275787674567
324,0.13874466688943823
325,0.3641315499692842
326,0.027670625463071946
327,0.2002732891334447
328,0.03295863864031344
329,0.30351137849681664
330,0.2993051746855305
331,0.4583444501314307
332,0.09322962816479559
333,0.09395645792820391
334,0.3631464574892903
335,0.1323627980161697
336,0.18053806415739962
337,0.0755615972387599
338,0.3766354076079399
339,0.06181203640642618
340,0.147267811310976
341,0.31803483239806374
342,0.13859044746849716
343,0.23626047332139083
344,0.4445401471856887
345,0.6139088927667049
346,0.06876242382910959
347,0.21121658466611629
348,0.15176779220728095
349,0.14823574640014006
350,0.19632189308163703
351,0.1062065636244289
352,0.2586344081668633
353,0.24695948185688382
354,0.18056649507917483
355,0.2863482584375519
356,0.043035434461965685
357,0.12633694288138608
358,0.18476081269994818
359,0.17830748369463953
360,0.18713645718878927
361,0.032704545584171664
362,0.051634951399201115
363,0.2585042871676033
364,0.023098490849042124
365,0.25232059693873554
366,0.8237118885868404
367,0.1819302915156516
368,0.3234429419406928
369,0.097251937651771
370,0.13300673332332888
371,0.16188763123698152
372,0.1469858851197524
373,0.1882865811461806
374,0.24718250137073325
375,0.051585670778515065
376,0.222401374290037
377,0.25013871155173156
378,0.2189807262722628
379,0.15719970829398303
380,0.8555655263380687
381,0.2227528340694943
382,0.04293524068555356
383,0.2789804699769998
384,0.14000360292234568
385,0.20339115222072635
386,0.230694971944723
387,0.037448571171993204
388,0.13355837535873333
389,0.044321133061785076
390,0.2814170561936411
391,0.05402307077701458
392,0.169324092722267
393,0.010265899293757737
394,0.1988349915616706
395,0.3625312953744513
396,0.01943337916177751
397,0.020613610570085875
398,0.04100132445635597
399,0.07725891984177113
400,0.19600773582373457
401,0.04672129811195998
402,0.15110737092380053
403,0.016639134099285923
404,0.07187183845824975
405,0.04324241298077654
406,0.26900832405376507
407,0.21256517759426974
408,0.32142300788346917
409,0.22926274273458744
410,0.18039698121910083
411,0.0053992539784440035
412,0.21500221068724354
413,0.17400207831525824
414,0.41462158253486864
415,0.1553820822162288
416,0.38639839452112695
417,0.1906986102920305
418,0.23983097700127257
419,0.42743311685814495
420,0.2947320686057239
421,0.057826985378980754
422,0.04369887255951212
423,0.032469992203733436
424,0.31558676515747414
425,0.21259244080263615
426,0.11056251035305896
427,0.25033394003217
428,0.25618643123420143
429,0.4435282555028471
430,0.2668176134934668
431,0.11071348099179407
432,0.02518398324809596
433,0.17271940203383304
434,0.18496745860715896
435,0.10982638626446674
436,0.28471427027572555
437,0.40430506048887876
438,0.20211846759878113
439,0.08355804170128654
440,0.1012496548218008
441,0.17365184060746178
442,0.18338732710084796
443,0.24331018753702036
444,0.29115073672531194
445,0.07891128237110173
446,0.2514525255673128
447,0.08806826078962945
448,0.1650245388835163
449,0.1791445797162956
450,0.4079955970790775
451,0.3155722486013203
452,0.20662431472818843
453,0.014847406416637007
454,0.03502729960038648
455,0.10224841158605065
456,0.41168273193761146
457,0.1281665415442716
458,0.08705057332286975
459,0.14611166881850238
460,0.050541745346131886
461,0.02608414913552398
462,0.04440844621870019
463,0.06731400746420449
464,0.3770328286826903
465,0.18900496764072544
466,0.33611353657273896
467,0.11713393941729558
468,0.12564235272275928
469,0.0392634856699601
470,0.02061688684837734
471,0.14918799080803932
472,0.2559004174142506
473,0.4266510556797489
474,0.25718133210012245
475,0.14169075083357266
476,0.07255860221820129
477,0.1377498566492133
478,0.227235177192179
479,0.24415652512309488
480,0.09497883716354964
481,0.1912764786473981
482,0.19087323105988763
483,0.12220824073213296
484,0.30173744070163516
485,0.12069605576657742
486,0.173161668128504
487,0.27448318548998185
488,0.061323772286251375
489,0.23002817302907863
490,0.3442089821107809
491,0.7002177991253483
492,0.2211088041056849
493,0.15800965794465044
494,0.28339313672813654
495,0.34786395689034705
496,0.19653374488205136
497,0.027038482721209702
498,0.06615947073438216
499,0.20828408339773985
500,0.5338406597195138
501,0.1259513852105047
502,0.1831718681949937
503,0.15270336780665208
504,0.3100357979163507
505,0.274247813298522
506,0.43367634106192116
507,0.17271723637835246
508,0.09345398100698012
509,0.22972274782004926
510,0.13674919842302005
511,0.47527639907470026
512,0.5913672222357268
513,0.0794282174429374
514,0.07810062547712927
515,0.25799282981142946
516,0.1503900113783994
517,0.26032717052714666
518,0.15888475853632256
519,0.15737022727810965
520,0.06363736017436665
521,0.27852914574089244
522,0.1381410148528101
523,0.32711458932858445
524,0.12517859071020093
525,0.1418701246779283
526,0.08381897197949031
527,0.014432429595556052
528,0.2836272626637395
529,0.03848168314394797
530,0.13036527624379946
531,0.09440832592049953
532,0.15626244215247811
533,0.21887352733333873
534,0.19001678879209669
535,0.36524703760662264
536,0.1446813281339128
537,0.18785920493865413
538,0.2531485894506565
539,0.20165386372238236
540,0.3037753846386809
541,0.48155704828086454
542,0.28734050734692884
543,0.8633830729383071
544,0.08670235151900321
545,0.3522191688517095
546,0.020360516441792192
547,0.23589171860812705
548,0.14317284328727828
549,0.253142104691139
550,0.47292734860831265
551,0.07080660875522507
552,0.14068412596952887
553,0.2688043738779567
554,0.17118415838633091
555,0.08775853409245137
556,0.038614634125566455
557,0.07029814078161481
558,0.18375387559616277
559,0.05880466439586927
560,0.13006942300534258
561,0.0741139758622961
562,0.28498988971967204
563,0.21344964555114052
564,0.05850028632951817
565,0.3526652262094237
566,0.0870007472460519
567,0.3267982008237398
568,0.2744797088852913
569,0.0200190991536078
570,0.311601987194885
571,0.04294558637750308
572,0.2051665303175137
573,0.40527443549894315
574,0.16233346037941734
575,0.031434190085577816
576,0.018746687783165537
577,0.05765982298170878
578,0.022807218075713818
579,0.3724038661938385
580,0.05072011344407179
581,0.48250290049395506
582,0.1053589739016659
583,0.3578351387273055
584,0.41307249219846826
585,0.2810576135045224
586,0.18031795415074658
587,0.3075474449896458
588,0.23113836177463692
589,0.22429926787676682
590,0.4441748414632921
591,0.10829219202868477
592,0.14635653374827612
593,0.07290690925021558
594,0.12304108235878906
595,0.37006768872724666
596,0.15666345323760625
597,0.2294751972380666
598,0.175772189582057
599,0.25594576794417373
600,0.03900626299077588
601,0.10637242282437724
602,0.6555969612355833
603,0.08546301378747567
604,0.021431253617503133
605,0.10213573970823744
606,0.040742887045653035
607,0.015227218518624226
608,0.3256837031301382
609,0.35066133818519224
610,0.3385129435075999
611,0.029652957654394338
612,0.17995180560979293
613,0.16984470893415166
614,0.09433668864504949
615,0.21783019477103324
616,0.11387726630653199
617,0.09148521946835998
618,0.29259749203410373
619,0.18348278883875815
620,0.46585095941332544
621,0.2942224017351379
622,0.01232281216934896
623,0.028806081494728242
624,0.007681758670845301
625,0.1587022844219851
626,0.2477635668710981
627,0.5100637795583297
628,0.5124348502070978
629,0.1331723984574024
630,0.20431780132542868
631,0.1076670641907453
632,0.18709480067072728
633,0.1784495786608759
634,0.1982348698241704
635,0.23673574992614957
636,0.22907327864755325
637,0.06336394130012095
638,0.3158954280242942
639,0.07331782106318041
640,0.05226006693734697
641,0.3959923481139246
642,0.14941314638263178
643,0.2207937643825311
644,0.28531721006412397
645,0.5805092342586604
646,0.42582196637406367
647,0.07299953391450018
648,0.07068393124551439
649,0.016047358028106768
650,0.138560031520533
651,0.10821472649646169
652,0.17220417896689702
653,0.18348033910861014
654,0.1443019258108894
655,0.16450752417781928
656,0.11531387557399604
657,0.09572643278551468
658,0.34244758096293615
659,0.11334010724089806
660,0.06919433847834583
661,0.25216454737446076
662,0.23483071957454513
663,0.14441281796280345
664,0.21748182881588324
665,0.08439888779199366
666,0.10968747871608793
667,0.038302853619676995
668,0.15732724767519957
669,0.29103406787471353
670,0.08139975985471394
671,0.3351674464341569
672,0.31579821077139375
673,0.8051489005976529
674,0.05438802534575818
675,0.34475514425377346
676,0.30173829438264094
677,0.4697735718649002
678,0.15364897013558526
679,0.18437613672998587
680,0.08695626121789275
681,0.0895953633454308
682,0.32058568054676206
683,0.031267276725622545
684,0.09779947102614887
685,0.28024715703649733
686,0.23613895388895947
687,0.06515772552276523
688,0.5242119044827761
689,0.1650768783824516
690,0.4207299790468559
691,0.11775685021936205
692,0.08179365462257256
693,0.18866087732739809
694,0.14350567411101378
695,0.22827826894902672
696,0.24041596632926737
697,0.5199756897916585
698,0.46258075067560095
699,0.17184017558752093
700,0.1326036039495208
701,0.18018524530254237
702,0.11964286311802022
703,0.3886924542099493
704,0.35705715994931325
705,0.18537631340523122
706,0.2425811014394816
707,0.25472045555596623
708,0.24329238111865642
709,0.420950634756672
710,0.3114997986260293
711,0.15034957254474113
712,0.22449274815230108
713,0.8249274928458469
714,0.19784101425966524
715,0.20989341294653205
716,0.388772592040457
717,0.12381100338839443
718,0.22746387063959725
719,0.06404386944384274
720,0.23755474396544393
721,0.17828811731292638
722,0.20511688507938977
723,0.06874776694037456
724,0.29631556226218325
725,0.22808637187402556
726,0.359283186248134
727,0.15878528672163558
728,0.1483461888716552
729,0.052463850178352915
730,0.15800979823061712
731,0.21576835672559455
732,0.2392620522257161
733,0.3263628233847251
734,0.028027753734998877
735,0.2174244079331892
736,0.02066439590582771
737,0.09614945032910675
738,0.1740330799731948
739,0.19446965141280567
740,0.4149333030744818
741,0.2730717539892899
742,0.23429269248653664
743,0.013857237807114347
744,0.06101621316729281
745,0.10268625458647815
746,0.09187294108034623
747,0.6310783371171046
748,0.26013803659043694
749,0.14558827916203712
750,0.4469512568246564
751,0.362879428304497
752,0.18498502539937953
753,0.08020703366522942
754,0.16016012596509316
755,0.05010501836272972
756,0.14316867698661556
757,0.06772868218468357
758,0.34117134827303697
759,0.2554650276443373
760,0.05829596841807433
761,0.19445604129049568
762,0.02993333125609612
763,0.16921302578101807
764,0.3505307326136673
765,0.4597094276910232
766,0.05442417528730776
767,0.25135874373867095
768,0.7127241255314325
769,0.16622737337167187
770,0.2017906312147858
771,0.05578518465639217
772,0.15436686758874343
773,0.2637853407856042
774,0.36140060237977284
775,0.09724378221388527
776,0.14604510004836657
777,0.26314334582502247
778,0.16521131376924705
779,0.45597045692386534
780,0.058427639906006974
781,0.2312656377920367
782,0.44469097981615724
783,0.22970119199993794
784,0.11748090996000507
785,0.02815468768476482
786,0.3801378333223332
787,0.1118759056200159
788,0.2262235528167319
789,0.06368486582650389
790,0.2146349715992418
791,0.322586509001662
792,0.11186374242894567
793,0.14665370527000648
794,0.06974665831863032
795,0.8269653516843957
796,0.010373725929285078
797,0.1500370210656945
798,0.05414831521137168
799,0.0026626510206452796
800,0.10468093098880774
801,0.08987108925048223
802,0.2180506017423992
803,0.04594116158739293
804,0.24261122983185945
805,0.2873490505421881
806,0.41257442901645097
807,0.010444562085775965
808,0.06092492444372406
809,0.12827952815639695
810,0.04007097891520621
811,0.14712429421040857
812,0.12094321770498864
813,0.24661851377518115
814,0.10745659873778178
815,0.17650851773926582
816,0.165229134076387
817,0.1383538607385669
818,0.1751083798457657
819,0.17325755366609508
820,0.035916284237820895
821,0.06617072180884391
822,0.31871829588445516
823,0.13682017957534467
824,0.27423027767049346
825,0.017389838778900636
826,0.20102454507632364
827,0.32362659594503196
828,0.07167424491962976
829,0.021641391482737526
830,0.1633171553627444
831,0.14607284477425383
832,0.6211310667122806
833,0.25289198658032774
834,0.14358955782026508
835,0.04015983415167382
836,0.23702925922258858
837,0.28886891365950135
838,0.20240863105086862
839,0.7833723724763781
840,0.2842303657135577
841,0.1138591589765968
842,0.17653929230785248
843,0.42960733092269415
844,0.4181097542357765
845,0.037341970091575485
846,0.0563215573143944
847,0.28586162376735796
848,0.08058787580502798
849,0.11604064023022906
850,0.19589319622715864
851,0.13315346235637657
852,0.07965013986326003
853,0.2074338396851977
854,0.04507247091481921
855,0.014064094470099554
856,0.14707944536828169
857,0.16871043978137973
858,0.2696517565563033
859,0.23426770035066766
860,0.30753806645766196
861,0.26669962307995226
862,0.020959983719084162
863,0.34824087437658124
864,0.07235230554204441
865,0.16525459970024625
866,0.10134163804517346
867,0.10966150493136331
868,0.20616661981729015
869,0.061656667734799116
870,0.2658754744597286
871,0.08760159880724913
872,0.013598494501657349
873,0.017843395747307474
874,0.48305817915231275
875,0.10417616043767416
876,0.03530824784324828
877,0.20409710932270345
878,0.1458552546978867
879,0.23050403689813892
880,0.3472953264011154
881,0.04984101736271395
882,0.05926456863994837
883,0.14757798874135777
884,0.19567464891249525
885,0.2627505629207547
886,0.5666102385540533
887,0.06515341343578822
888,0.9796595610358596
889,0.07996388467360313
890,0.1641055628343254
891,0.1046973076640415
892,0.20760160883190587
893,0.07883882322542218
894,0.047509452784740565
895,0.2371020823000812
896,0.07257767334284082
897,0.195297821294164
898,0.20772941333018327
899,0.15531060477575198
900,0.26185774606061896
901,0.08238830280914339
902,0.10172430234588323
903,0.11689115183002462
904,0.11054363579158485
905,0.22527038164402763
906,0.33681019051868366
907,0.14655252989202378
908,0.11145258872554054
909,0.054080944828464164
910,0.021990744389062677
911,0.2674281269291511
912,0.007343663839972975
913,0.3668137114219771
914,0.09146578128648901
915,0.23347368318691886
916,0.38731058692687353
917,0.13231214745515316
918,0.3510549178894466
919,0.07228586190743849
920,0.09370088389722292
921,0.3699382455021827
922,0.33734461913837316
923,0.4233816036489844
924,0.21852658881908346
925,0.3455974828325024
926,0.08269376154260162
927,0.1398675947200507
928,0.4148407981531298
929,0.6412568042436037
930,0.0822563666838192
931,0.09877549887295871
932,0.08952652299439541
933,0.016580284116846512
934,0.26217835338859097
935,0.02649133722081829
936,0.349390517831463
937,0.07538400317144389
938,0.01955878791979895
939,0.17634248364283564
940,0.2068341928774658
941,0.15669928495364244
942,0.26778011724629147
943,0.4717144399404685
944,0.06498452239570988
945,0.06538356727112057
946,0.1914472089008233
947,0.2455523914186434
948,0.28481923478924065
949,0.16205504448829067
950,0.13436728944020057
951,0.2659327624894128
952,0.17262307306396132
953,0.058319620750855464
954,0.12611098132274268
955,0.21834598401692942
956,0.14358150045546555
957,0.26974335611916433
958,0.6390590830725669
959,0.18094021578368152
960,0.33349760117757743
961,0.21067624504805282
962,0.13063103190233288
963,0.1110686824133034
964,0.11090790833874703
965,0.5202603613511949
966,0.19665086157538073
967,0.16891453738011575
968,0.5223520296213465
969,0.17967881343591946
970,0.13795096884709976
971,0.2568669062620126
972,0.09155397617413334
973,0.24073355785470774
974,0.16244965956714363
975,0.026666958819417445
976,0.214331528976653
977,0.09270415600130252
978,0.17529387651459621
979,0.02859659876911083
980,0.28509122628256794
981,0.050994874163409296
982,0.20479818686726337
983,0.17785070865596883
984,0.186764308829525
985,0.4486220044932593
986,0.04827591220209421
987,0.1817433819026022
988,0.24129587606432082
989,0.112202720844026
990,0.35575542448894576
991,0.06511762558684152
992,0.2143170919106734
993,0.08156935887710716
994,0.4474098386924275
995,0.21103381952788333
996,0.0699978486291651
997,0.05319932344371734
998,0.058186230761991344
999,0.12055160466673658
1000,0.23812654675561012
1001,0.344247052032186
1002,0.22832730334230156
1003,0.2611234528872365
1004,0.064350463693159
1005,0.14890903631202407
1006,0.3379772244643869
1007,0.24438673363074873
1008,0.11467262758368636
1009,0.43786451274726035
1010,0.18715257164477558
1011,0.09837040469339588
1012,0.18648520411183353
1013,0.017552314444177968
1014,0.166563955221613
1015,0.06507928604096601
1016,0.11417612910687733
1017,0.23303918092106818
1018,0.09475799347927112
1019,0.24315560015710996
1020,0.572366892492216
1021,0.05993390507031618
1022,0.04866546775209112
1023,0.2515204777384921
1024,0.11259147574954803
1025,0.07495549975011842
1026,0.155459192026687
1027,0.13526068564857405
1028,0.02025870729866403
1029,0.30197057212771244
1030,0.2240920989150796
1031,0.17601385040510417
1032,0.12154441842287025
1033,0.11818576321936898
1034,0.04385259778884044
1035,0.032525273583185826
1036,0.041238894552884084
1037,0.043792074715074944
1038,0.379245478975044
1039,0.5008431869567139
1040,0.15836095446665255
1041,0.017496504233997668
1042,0.20746247840651177
1043,0.23068657079869648
1044,0.13963512995441563
1045,0.20954973707480265
1046,0.14419423324044425
1047,0.12339743188277655
1048,0.019654161509958492
1049,0.3471604673925945
1050,0.1868729232618791
1051,0.10228580441232137
1052,0.23028324738548483
1053,0.23232431804629747
1054,0.17260630490758472
1055,0.251784283097329
1056,0.07024575833958965
1057,0.31777904744360547
1058,0.06483691310865206
1059,0.030477117652142217
1060,0.30527605852674167
1061,0.005032762868422287
1062,0.017083708067725384
1063,0.33160177275888736
1064,0.20098053121778028
1065,0.30690936408144803
1066,0.030906867823383814
1067,0.12570917581033386
1068,0.2906008493705134
1069,0.1513646356320601
1070,0.21670293125999532
1071,0.04032885448250658
1072,0.2082590851631116
1073,0.1494493564513789
1074,0.3161652642476198
1075,0.26706539556092646
1076,0.15579151805710642
1077,0.3950860400822377
1078,0.17756611465125716
1079,0.023463058279206975
1080,0.10439464684029007
1081,0.26560841211627484
1082,0.19377331039836304
1083,0.657972527643194
1084,0.048221320415559474
1085,0.11509541930084091
1086,0.07713410406164059
1087,0.022881689732010706
1088,0.14163847085483405
1089,0.1826209829608783
1090,0.08079840113412697
1091,0.41484909674532794
1092,0.4575189483955794
1093,0.2677500761192278
1094,0.17868290475004997
1095,0.10709380197281658
1096,0.0382930683243811
1097,0.17818302798124916
1098,0.4718038651099576
1099,0.19446324736120055
1100,0.4860727588467485
1101,0.252500672971651
1102,0.006957557006318491
1103,0.10368609921438346
1104,0.16969872703581002
1105,0.1557526486650996
1106,0.21886326943500808
1107,0.4114879350933023
1108,0.22266231308149484
1109,0.1892306267426373
1110,0.16615186172150387
1111,0.27220721037513235
1112,0.23127569413897756
1113,0.1430471673605115
1114,0.6902183370918534
1115,0.11022660670018591
1116,0.2561540812872139
1117,0.167128407811405
1118,0.31475057669001816
1119,0.1994101259061355
1120,0.39739474703738503
1121,0.3491589625595299
1122,0.20718043950262557
1123,0.23839989051163843
1124,0.18360140192731297
1125,0.1478777128069044
1126,0.12559721394906515
1127,0.10636347590200283
1128,0.4519531183160839
1129,0.33577298766186864
1130,0.20187374308523867
1131,0.25028190864291205
1132,0.3173514716655002
1133,0.1993762879547336
1134,0.21044592299665393
1135,0.20209276083664546
1136,0.06004915239913602
1137,0.10541476020977482
1138,0.09829877446693792
1139,0.2300109568114915
1140,0.11398457415692045
1141,0.12679130466518101
1142,0.018362364035874733
1143,0.04504835624794339
1144,0.24083835117111982
1145,0.14489777273173635
1146,0.16155383440747265
1147,0.09992106296510259
1148,0.13120440431032798
1149,0.12984434188603394
1150,0.13546515593967393
1151,0.3026310245514465
1152,0.1873272316951158
1153,0.20778240458982813
1154,0.23468458114635196
1155,0.11497090172131665
1156,0.05958855215963982
1157,0.09389984669867374
1158,0.06573787790394742
1159,0.051723746981655105
1160,0.8005858691391455
1161,0.14026940474459537
1162,0.15474595562158827
1163,0.45639156049102897
1164,0.17473537676468628
1165,0.16431511714594785
1166,0.10320087877181286
1167,0.21153565128054103
1168,0.07610503721041684
1169,0.2004021395286092
1170,0.14174762377430072
1171,0.3864196929886066
1172,0.4715602721095103
1173,0.2155063113635662
1174,0.2575631573013292
1175,0.335716612051977
1176,0.05260861869239811
1177,0.03148515683441062
1178,0.2702629681524119
1179,0.15345388711850255
1180,0.19652587645573238
1181,0.13271870653277856
1182,0.16949043511343875
1183,0.14372734405439755
1184,0.21191982891876485
1185,0.18819263135724235
1186,0.1708818444174937
1187,0.08839214570705702
1188,0.08292925349548726
1189,0.21328297387281658
1190,0.12339013050067374
1191,0.07559747146169286
1192,0.08115008975688093
1193,0.2300921003859805
1194,0.26255599418545367
1195,0.25327357378809856
1196,0.13096468263452513
1197,0.33149619254622753
1198,0.2199181808256954
1199,0.25295610617434283
1200,0.5628979138325414
1201,0.3443204704585618
1202,0.21421321131296858
1203,0.27451927080381033
1204,0.34987780046799954
1205,0.16845894226903677
1206,0.37333555860068285
1207,0.14613046913350977
1208,0.13640146755915003
1209,0.20620342757527457
1210,0.15755820181549696
1211,0.06920126259519303
1212,0.06283339655165253
1213,0.32809282034326787
1214,0.164050064817412
1215,0.1919306108344212
1216,0.21852057144952833
1217,0.12383091111554072
1218,0.04676635100927348
1219,0.020689593464991846
1220,0.47786182906443736
1221,0.26321461351587333
1222,0.2822512596678497
1223,0.3070372947694387
1224,0.016777442785030818
1225,0.23129764625119595
1226,0.1550035727639416
1227,0.029996387479286915
1228,0.12059800892794843
1229,0.11867999511645023
1230,0.17849504884533046
1231,0.06447418945824482
1232,0.3316597617675968
1233,0.018263463544115108
1234,0.22681250329476246
1235,0.16989389048282427
1236,0.029305190802411604
1237,0.4042635777770276
1238,0.3374129565874218
1239,0.14393150458351942
1240,0.10546987386212592
1241,0.08324026537844549
1242,0.07682507187513915
1243,0.018371564598038827
1244,0.227241375322946
1245,0.2252751398917653
1246,0.21193253483071844
1247,0.009246894437786963
1248,0.15452389588293688
1249,0.4832615622264808
1250,0.38601835340118584
